Name	Blank	SRR6819014	SRR6819015	SRR6819016	SRR6819017	SRR6819018	SRR6819019	SRR6819020	SRR6819021	SRR6819022	SRR6819023
LSM7		7.837977702	7.655231391	8.449346627	7.980588154	8.004095689	8.142938528	7.671477575	8.257704933	8.029823766	8.11309585
NOP58		11.38169715	11.3606799	11.89512878	11.75181709	11.59816722	11.81883968	11.32434096	11.61144663	11.62264088	11.45954313
HR78		10.14719569	10.18273076	10.03155496	10.36967455	9.873727469	10.29539152	10.45443223	9.982122302	10.05303751	10.13739745
SPNS3_1		7.999780669	7.819312394	7.577413351	7.09864033	9.636244617	9.750597477	8.782527362	9.696266896	10.05057158	10.22584809
HEATR2_8		4.815350931	4.07343582	2.916792567	4.245639744	4.642382779	3.679386452	5.017146471	4.823128301	4.325515469	4.551824696
TRC8		9.173183831	9.149522019	9.319967966	8.951786209	9.435935745	9.667607166	9.449690589	9.802185289	10.00799273	9.648039979
DDX39B_1		3.329392413	4.243891081	3.521383169	4.035867269	4.02294369	3.679386452	2.72334753	3.667136833	3.456604215	2.760039391
RPL13A		14.89651106	14.69118176	15.41916483	15.05433771	14.37943661	14.34690784	14.62799122	14.39377904	14.2700429	14.11397331
DCP2		8.263292816	8.242842827	8.512827096	8.435789778	8.664127867	8.603507199	8.272498528	8.745985266	8.822577983	8.685120347
OCTBETA2R		6.715571323	6.763962463	6.165064913	6.237385998	7.049809292	6.874053099	6.67062241	6.599428656	6.588699155	6.285191954
PI16_4		8.944912375	9.122451096	10.04235142	9.260354983	9.111499708	8.84782932	9.181045653	8.89055452	8.083881579	8.782922154
REG1A_5		6.442823954	3.880108694	0	3.918310162	5.277165365	5.794815928	0	5.043919716	5.185001772	5.744400602
ATG4		9.941235743	9.975966814	10.40501585	9.914320066	9.806260865	9.844838121	9.997257091	9.903209462	9.649086549	9.854097231
NUP75		9.217730708	9.043833187	9.586565459	9.602803054	9.659759321	9.62341957	9.598941089	9.769026685	9.653968207	9.659530502
REXO1_7		3.094781171	3.656806373	3.521383169	3.918310162	2.768077448	4.260913698	4.061023983	3.373324999	2.468756666	3.409197988
JMJD6		9.257391174	9.287525929	9.389263464	9.447031947	9.664933168	9.736837043	9.779049079	9.944919414	9.865154241	9.804240978
DUOX1		5.531673524	5.74913318	5.423933836	5.43821327	6.619866671	6.417833248	6.686408322	6.966424532	6.926576996	6.603415539
MAP1LC3A		10.66560464	10.69009945	10.62446481	10.21779261	10.59389319	10.5386284	10.7699173	10.6158582	10.95748549	10.9111791
TRAP1		9.9368012	9.90148437	10.24909791	10.18952756	10.23632822	10.24659344	10.11712192	10.38366311	10.20712074	10.21809814
CRNKL1		9.336953378	9.160209742	9.63966822	9.452328393	9.513987918	9.422226196	9.528436262	9.520441478	9.450164627	9.413009739
SF3B2		10.09441993	9.78201345	10.05484603	10.15907897	10.33131666	10.29851739	10.19505606	10.41037609	10.30036145	10.32370511
RPN8		10.5585516	10.60855602	10.88054438	10.63834792	10.75963948	10.72131403	10.7634203	10.91241861	10.68601584	10.68192585
RPL35A_1		14.23932451	14.23798951	14.87624833	14.46686354	13.81023221	13.8849444	14.04879324	13.81378307	13.68654038	13.5069323
C1QTNF2_7		6.927086217	7.066286346	5.703291691	6.748673256	4.086018336	4.511351454	6.777659812	4.823128301	5.111195017	3.721358096
HEATR2_9		6.256110034	5.120286772	6.338605766	6.377611197	6.376679941	6.477891282	5.86198379	5.670565145	6.287367141	6.148351326
DCTN6		8.442895641	8.232752148	8.438489578	8.023920123	8.556889951	8.593361637	8.358763627	8.849660544	8.528633852	8.570497147
LIX1L		8.574323532	8.257847735	8.032077742	8.457023511	7.19278481	7.7751926	8.224651003	6.452937568	6.743280184	7.460653617
MED10_2		8.473834325	7.954394147	8.840165516	8.140065368	8.257999469	8.219695581	8.129699737	8.3011758	8.131326952	8.119766379
TUB1_1		15.17414023	15.13931693	15.37001533	15.32168525	15.36712977	15.32930988	15.34417041	15.39794899	15.15931315	15.13363495
NUP54_1		8.365818107	8.272698187	8.507642448	8.625906472	8.632785073	8.589963866	8.741559291	8.676157102	8.71457337	8.673832632
CBP20_1		8.378953737	8.297114213	9.072093968	8.822776309	8.482651536	8.60687326	8.26200204	8.485194207	8.331477223	8.451273497
REG1A_6		4.137101818	0	2.916792567	0	3.65809614	3.047663839	0	4.698615317	4.325515469	4.293192877
SUMF1		8.527905034	8.640242185	8.755217412	8.611775178	8.198588765	8.341887904	8.534755129	8.060999051	8.019773686	7.961671598
LRIG3_1		8.398435622	8.196868385	7.38725912	8.40880044	8.554104161	8.704367658	8.512788669	8.774539937	8.960317366	8.601805886
RBX1_3		6.515995094	6.226875765	6.594759637	6.421479435	7.276290785	7.091487127	7.105787302	6.804669159	6.94793445	7.057058347
TUBB2B_1		13.86772848	13.67810786	13.6895344	13.59867615	14.12642294	14.09540323	14.1019015	14.21509004	13.92051267	13.86062182
TER94		12.94382367	12.92348483	13.00020912	13.05989652	13.17479434	13.14581681	13.24066711	13.44116769	13.21681465	13.14437491
PSMB7		11.37597594	11.17092344	11.78426673	11.52240737	11.61764354	11.52974427	11.45564624	11.63003333	11.57023652	11.4476624
HSDL2_2		6.168047011	6.306004556	6.242008877	5.997622791	6.099388754	6.507008036	6.537702292	6.911381758	6.655131863	6.067851857
LIG4		8.090409842	8.066586122	8.377269826	8.295491563	8.216317895	8.071644766	8.440160292	8.146903586	7.865585149	8.172048552
ITPR2_3		5.095510966	4.322116801	4.273861212	5.394858599	3.88786533	4.327715192	4.242824155	3.834285873	4.258719443	4.293192877
MUC2_3		4.365439962	8.297114213	8.538474483	7.817774683	2.421962875	3.334267739	5.330136623	0	2.687687392	0
ATP7_1		9.48704934	9.097645205	8.91648171	8.867073878	9.299548032	9.223865471	9.280601344	9.486321952	9.090852935	9.321940835
ACTL6B		9.083755133	9.255489214	9.601242952	9.60993008	9.698118329	9.50212794	9.635993774	9.704385007	9.635987459	9.591574517
TOP3BETA		5.3300127	5.075820452	4.063845314	5.207103714	5.222069229	4.820571944	5.159669963	5.895223563	4.863994119	5.479841426
KEK1		7.799416871	7.67772157	7.329664909	7.557657662	7.715837321	7.477151318	7.655526532	7.087235918	7.399338677	7.407126846
CASD1_6		4.137101818	5.163423443	5.077168957	5.709912456	3.956984842	3.778235728	4.154785853	4.654602724	5.111195017	4.931319464
DDX39B_2		5.274863092	4.882834954	5.467309254	5.256382423	5.454947898	5.771008777	5.553147835	5.48196078	5.220535851	4.837317269
GSTZ1		9.905371766	9.670559583	9.932504693	9.815028238	9.317729133	9.039371328	9.521852533	9.085486029	8.842671459	9.30301632
SRP19_1		4.365439962	5.631169528	5.185031158	5.256382423	5.074354453	5.187253285	5.518291879	5.110596966	5.033407836	5.155623151
PI16_5		12.68689019	12.86650089	13.2860293	12.65155004	13.04836029	12.96860763	13.16381399	12.64288862	11.84455283	12.38630298
SGSM3		9.271547054	9.063892942	8.93204646	9.052872004	8.910541146	8.957363475	9.059028635	8.953211381	8.85685451	9.083444003
TRIM32_5		8.391970847	7.878759666	7.973112784	7.724544395	9.023607675	9.009162019	8.952088295	9.231201076	9.371340988	9.098718686
YL-1		8.442895641	8.083529484	8.4867155	8.166086472	8.3216271	8.288387755	8.123914885	8.212883411	8.269211294	8.139594886
PRKAB1		10.3575662	10.20612744	10.26761873	10.18952756	10.37459171	10.19608684	10.258473	10.42518759	10.27629159	10.2204275
RPA1_2		4.137101818	4.719009342	4.368416393	4.144562851	5.569732981	5.419374865	4.616883581	5.817516989	6.165035118	5.520737651
WDFY3_1		7.217688811	7.099983309	7.293971417	7.164661511	7.228168182	7.271945605	6.835437602	7.019444223	7.252582317	7.11161974
MRPL53		8.988414514	8.923525714	9.259565412	8.913896051	8.901802497	8.810362147	8.722545776	8.794957639	8.594442307	9.000937548
CDH24_2		8.68950958	9.543659885	8.617610271	8.597504097	9.101994207	9.458078399	9.046851152	9.750851277	9.381187398	9.665241626
NR1H3_3		6.417584976	5.398225001	6.138477156	3.3197548	5.303943969	4.773421785	4.616883581	3.753130713	4.325515469	4.090794036
VPS33B		8.137544798	7.929620632	8.143235747	8.34188837	7.853623423	7.960262841	7.82197906	7.649163712	7.882321785	7.897129179
SELRC1_1		6.67354577	6.434824569	7.04475551	6.421479435	6.450443075	6.644379737	6.184511086	6.00445819	5.861691913	6.297011705
SYX13		9.264486477	9.215057052	9.433677815	9.499141242	9.413056564	9.135731193	9.103800068	9.208548831	9.361426914	9.427868273
COLEC12_1		7.921146339	7.577626426	7.53726988	7.943456655	8.233831797	8.027113698	8.308646255	8.308295283	8.064457744	8.16561596
GFPT2		13.03662809	12.35372835	11.96251901	11.71318009	13.66334685	12.73324076	12.56298529	13.45125278	13.19451149	13.52926028
DESI2		8.944912375	8.87569161	8.912564142	9.035332663	9.231433654	9.076264581	9.219527702	9.05829541	9.308745951	9.340620319
NEK7		8.168133737	8.474580039	8.924285075	8.653760468	9.233176299	9.105114606	8.888683783	9.366952898	9.377256895	9.359061035
METTL24_15		0	4.659988514	5.666545468	4.512263938	4.510644398	4.11724768	3.317080333	3.373324999	4.565495156	4.428296655
EXG1_1		10.82766752	11.07675437	10.81908991	10.47230667	10.11964682	9.884208498	10.66427609	10.63863116	9.891572812	10.39142458
SELRC1_2		7.079692201	6.777908764	7.74539805	6.622796489	7.649524496	7.081843447	7.353296678	7.660335254	7.294867729	7.22732415
SCP2_1		13.60982932	13.80707266	14.26488957	13.68767674	13.43908677	13.23063049	13.43919124	13.74461375	13.37201569	13.36763515
RCL1		8.365818107	8.561804287	8.896786616	8.768608328	8.727316918	8.756823787	8.627621384	8.904715323	8.657379413	8.648684341
ALDH6A1		12.59946165	12.55897803	12.65166249	12.46828064	12.04146173	12.03259656	12.47511976	12.01680309	11.9541573	11.94805998
FIS1_2		9.013899773	9.138754528	9.566760258	9.226751201	9.039629407	8.911823511	9.086057872	9.017610092	9.06420748	8.878451499
SUPT6H_3		6.284309032	5.631169528	5.739125167	5.844908114	5.867734744	6.130371435	5.369782077	6.400604192	5.906016211	6.388237423
EIF3E		11.89055005	11.81711556	12.11860113	12.04961986	11.68413029	11.68749495	11.8417693	11.76487787	11.65708904	11.51119384
RAS64B		9.606333141	9.529303515	9.234678039	9.470714315	9.480633562	9.452476423	9.246399702	9.390624078	9.329236143	9.439912451
CD55		12.16863367	11.59190271	10.79907064	10.59351004	10.06980706	10.36562683	10.89915595	4.411819589	5.322170444	7.581553611
METTL24_16		4.735899747	4.534168636	4.368416393	4.991205871	2.914276483	4.820571944	3.317080333	0	3.196008502	2.073086602
ZNFX1_1		7.866236667	7.66276714	7.516771346	7.750574142	6.891089896	6.371089885	7.951736353	7.019444223	7.437587919	7.22732415
CSTF-64		10.03964	9.988015105	10.61123189	10.42325229	10.21355816	10.12626173	10.059192	10.2318736	10.03817831	9.927219528
FEM-1		9.161828823	9.413473667	9.117045343	9.351050648	8.870793535	8.807439347	9.233026267	8.969021111	9.390967061	8.921082929
MAP2K4		11.08777227	11.05973079	11.13456567	11.03856077	10.73279079	10.87090034	11.03943614	10.88827284	10.87347791	10.75605155
NDUFA5		10.3838676	10.46400666	11.02180206	10.5323064	10.49423043	10.40192664	10.54271561	10.38618857	10.35134169	10.38797491
KIF2A_1		5.157805521	4.466889274	4.457153717	4.340096366	5.164785154	5.113443191	6.27080664	5.45655237	5.719911238	5.075539858
LUC7L2		8.984122856	9.272828101	9.713578368	9.519469133	9.319370655	9.657903997	9.3063694	9.314882041	9.312867337	9.34347274
DNAJC4		7.903074334	7.707173277	7.673141265	7.801265719	7.8626579	7.960262841	8.003062174	7.654760296	7.525449321	7.957953872
ITPR83A_3		4.137101818	4.07343582	4.898560291	3.121244775	4.26021279	3.679386452	4.802160268	4.609205065	4.951186303	3.855293163
LRIG3_2		6.467628975	6.121441482	6.111390193	6.109128297	6.722683452	6.339064478	6.537702292	6.902000276	6.642087795	6.504939268
CEP97		7.51999866	7.910757268	7.35297922	7.792939849	7.745444609	7.879069713	7.702860131	7.470296384	7.814177758	7.502089605
MED18		8.877096178	8.895015984	9.417182251	9.045881835	8.825305891	8.64339068	8.902265634	9.066716468	8.88203784	8.814102901
TRIM32_6		5.48383894	5.858176208	5.997650856	5.744863952	5.356054624	4.773421785	5.066235465	5.968957749	5.990777427	5.102731224
CNEP1R1		8.510105686	8.367976783	8.896786616	8.690081833	8.682101561	8.804510615	8.607034175	8.6314432	8.644355742	8.740271008
NUP54_2		8.430331971	8.306766086	8.543549697	8.703470006	8.794950749	8.688569284	8.902265634	8.764221694	8.757541082	8.78711873
PRSS21_1		12.24952798	12.52785208	12.70897167	12.34271348	12.98072975	13.95784804	12.83539125	13.59790663	13.49375494	13.41034437
LDB2		8.372400872	8.553720746	8.053582747	8.330428303	8.202152063	7.96551664	8.191847674	8.162701909	8.177261559	8.096283332
TUBA1C		5.274863092	4.882834954	5.333063047	4.805026266	4.838295189	5.508457296	5.017146471	4.463754914	5.322170444	4.804571003
COG8		5.866129753	6.662370521	5.236081545	6.261723914	6.520617536	6.793627687	5.969113023	6.387218751	5.768736103	6.730881717
CCT5_1		13.56167993	13.45160294	13.8615761	13.93342111	13.73466539	13.67729463	13.77831465	13.77263242	13.62105177	13.54692356
EDEM2		10.108289	10.08935464	9.865184425	9.967076747	9.625669337	9.70578011	10.21831718	9.525032242	9.577237849	9.507598451
AIMP2		10.88748724	10.94312025	11.23601927	10.99294958	10.96339746	10.8855252	10.92016981	10.92231295	10.86438057	10.74206849
SBNO1_23		2.006222944	0	0	0	4.204452674	3.198071161	3.609762979	3.753130713	4.258719443	3.789879333
RPL24		14.3291972	14.35635635	14.94911462	14.48659978	14.069097	14.05515723	14.14778884	13.99464238	13.85745654	13.78447639
LSM4		9.217730708	9.330741791	9.727024668	9.619378342	9.590754293	9.49669474	9.424027161	9.638123887	9.592574893	9.550197405
MAP1LC3C		6.979768984	6.960198974	7.194231946	6.799430505	7.950021017	7.845268285	7.800380586	7.772692427	7.926026212	7.638404991
CEP41		6.198002609	6.054272321	6.472360339	6.309201606	6.90864366	6.918074466	6.371888052	6.814703127	7.1549472	7.20240207
CBP20_2		8.442895641	8.363359375	9.127222813	8.894571145	8.508784008	8.66292643	8.29326514	8.525462542	8.375489346	8.515914388
RPL21_1		14.26420463	14.14605119	14.82226166	14.45000105	13.79526999	13.85968331	13.98290928	13.75042455	13.68892072	13.58252001
PRSS52_2		2.466218956	5.398225001	1.856253262	1.834762894	3.65809614	4.452698683	1.696712117	4.411819589	3.868587539	4.511812475
CDK4_1		8.539650424	8.898211696	8.674237638	8.894571145	8.366777842	8.827775675	8.623527378	8.420961303	8.510805071	8.461812652
MED15		10.12202601	10.57998584	10.55955933	10.32128509	9.934970834	10.13910548	10.11857714	10.1260583	10.43502206	9.937639163
CORO1A_1		8.391970847	7.805762505	7.771587818	8.347584447	9.109603612	9.210651881	9.262285886	9.550774201	9.36738353	9.314691523
GTSF1_2		11.04720637	10.80862648	11.57403962	11.37680956	11.27728479	11.08093053	10.96777449	11.28549107	10.92419774	11.07202022
CPB2_4		7.930098152	7.67772157	7.754180905	7.825958858	7.329391581	7.499054936	7.639397154	7.159877578	7.030336322	7.164192647
FER3HCH_1		10.79985656	10.5528676	10.66111752	10.57177464	10.22498811	10.26801309	10.53619687	10.31286431	10.26888556	10.29378561
BRD8		8.59698447	8.674194201	8.646201772	8.882850717	8.567979632	8.66292643	8.733983928	8.491462965	8.627909061	8.577782781
SOD2		10.41289461	10.28880826	10.73618224	10.58870817	10.19400646	10.26375453	10.40877323	10.15102282	10.14259291	10.23509341
PSMA6_1		11.71586367	11.62314011	12.07851487	12.00796386	11.91797223	11.77873771	11.92021478	11.99628576	11.78200848	11.81129556
RAB3GAP1_1		8.16054709	8.207212286	8.641475698	8.172519071	8.102712086	8.228463109	8.521615429	8.044040023	8.195233568	8.068969006
COL2A1B_1		4.651816759	3.772773608	4.457153717	4.737215036	5.074354453	5.449684313	3.736483071	5.625674864	6.68087143	5.922820813
CALD1		9.16940875	8.984933154	6.940880342	7.000820579	8.237309207	7.491790618	7.932008431	4.900541176	3.677252185	5.86046384
SPZ6		11.57386672	10.59384899	11.14795689	11.24568301	10.10354172	10.07249495	10.93511247	8.937226478	9.009393149	10.16022591
C1GALTA		10.27741129	10.10465161	10.28135496	9.863541769	10.62409197	10.51284308	10.44634271	10.84241707	10.57971783	10.50787902
RPS6_1		15.11219354	14.89583176	15.65014349	15.24011061	14.58305945	14.6475163	14.85196206	14.54797003	14.48270185	14.28558776
PPP4C		10.90348354	10.73725804	10.92497608	10.94114763	11.57533647	11.66829127	11.33188813	11.65607749	11.64896139	11.61959056
SMD2		6.256110034	6.600935483	7.780213144	6.986288744	7.276290785	6.828646105	7.343373859	7.793136108	7.079545447	7.257883268
COMMD5		5.666339068	5.959553461	5.997650856	5.207103714	5.971599892	6.167317983	5.684715111	6.440031119	6.051232384	5.997158025
MRPS21		8.183188383	8.212356557	8.947445078	8.583090435	8.497227975	8.27575464	8.129699737	8.397786666	8.3436143	8.746749619
MKS1		5.531673524	5.24601017	5.628838783	5.394858599	3.738820799	5.222788911	4.154785853	4.243755373	5.033407836	3.855293163
FRQ1		9.001213418	9.072405325	9.337606368	9.3874504	9.681621162	9.570958343	9.409834096	9.639535828	9.619444552	9.699041586
ART4		10.67894249	10.87094853	10.94621012	11.28702857	10.84758673	11.03606548	10.91682809	10.9286792	10.95221079	10.93454071
KIF2A_2		9.330206485	8.768014801	9.025696835	9.038857632	9.757447194	9.789628103	10.22643826	9.948341418	9.855297828	9.740748533
SPZ3_1		6.137456213	7.728874087	7.587277083	7.834096868	6.173865844	6.339064478	8.135461485	5.322330514	5.506193091	5.982593856
ZNFX1_2		4.255783623	4.243891081	0	4.144562851	3.168560784	2.212369959	4.743006263	3.575690445	3.868587539	3.493794751
SKP1		11.12137856	10.90152638	11.47657354	11.19287037	10.98476049	10.97094454	11.06305752	10.95386694	10.84173964	10.92980366
ZSCAN5B		7.483978292	7.805762505	7.474879265	7.706926602	7.417859802	7.271945605	7.725957022	7.725606603	7.496752641	7.183423851
SCFD1		9.566701057	9.335464609	9.319967966	9.576365202	9.409978408	9.199547349	9.716999616	9.52350361	9.580660199	9.368893876
SPT4		8.895494463	9.22781425	9.505659152	9.275374459	9.001283174	8.98866523	9.13289397	9.064615807	8.920358514	9.048909888
PCYT2		9.611907027	9.712916449	9.715828139	9.598032067	9.399152845	9.962495653	9.818980678	9.480030766	9.523126234	9.656092944
PDP1_2		4.9622209	4.466889274	0	4.737215036	4.086018336	4.953426627	5.159669963	4.053499212	3.776089487	4.339647526
GABA-B-R1_1		8.041682754	8.043680924	7.673141265	7.706926602	7.889426758	7.917529119	7.814815436	7.75195488	7.904339488	7.825488783
NDUFA2		10.03964	9.720157571	10.29044032	9.667991336	9.867008791	9.716726248	9.627841692	9.913750546	9.671727611	9.688984484
VPS24		9.184450166	9.152201382	9.154016868	9.014000051	9.281134882	9.296539089	9.208637171	9.459392855	9.410329725	9.433233658
ARL5B		8.766495429	8.613271338	8.810999234	8.602276827	9.197917053	9.319288459	9.077104275	9.2772809	9.345421311	9.342047234
NEK2_2		5.531673524	4.396318241	4.273861212	4.737215036	5.330234565	5.150820214	4.966328166	4.900541176	5.417113902	5.520737651
SEMA-5C_1		8.122003627	7.277355582	6.361777187	7.125412435	8.095066149	7.906644935	7.082115119	8.3011758	9.503426823	9.169545387
MRPS35_2		3.708094922	3.772773608	3.346576121	3.649853971	3.168560784	4.039667271	3.609762979	3.137869364	2.468756666	3.120826889
PGM2		9.880187722	9.872531293	9.865184425	9.990930189	10.13370942	9.891127245	9.676077215	10.14507061	10.06530433	9.990458497
TAF7		9.173183831	9.0524644	9.544149508	9.235993767	9.441976075	9.41071681	9.32161217	9.508127538	9.398743339	9.546488862
RPL7A		14.82504971	14.53172562	15.39018468	14.83726694	14.19033063	14.14869924	14.50444967	14.18240661	14.10145125	13.9706823
FBXO21_3		6.198002609	5.568361709	6.216814117	6.237385998	5.812856435	5.564929394	5.889521066	5.932561662	5.906016211	5.479841426
EIF4G3_4		5.383131508	4.534168636	4.457153717	5.812324864	5.988206357	6.033640622	4.549431105	5.531473304	6.384552468	5.891979204
MRPS18C		7.434507995	6.805403317	8.169736751	7.252292068	7.849084879	7.960262841	7.271934785	7.70956352	7.915223599	7.796638757
UBLCP1		8.7207986	8.487368188	9.212543745	9.110959487	8.912717563	9.0268609	8.611175187	8.997930163	8.895840935	9.098718686
WDR82		8.492083992	8.227680218	8.410984024	8.153134585	8.737175193	8.756823787	8.675864152	8.774539937	8.842671459	8.844623976
FBXO21_4		3.53113417	3.392497144	3.946135477	4.035867269	3.65809614	3.573262838	3.960742273	3.373324999	4.115066078	3.010294921
NUBP1		9.586653185	9.168173894	9.352142076	9.521990098	9.613678745	9.507540755	9.497451835	9.875915931	9.563466682	9.532808723
MRPL2		9.217730708	9.055330034	9.58163959	9.381909867	9.482099899	9.329511672	9.068094764	9.138376542	9.161116268	9.308865732
PLA2G2A		8.16054709	8.788825902	9.206156781	8.222972708	7.141743274	8.263009924	8.793501478	7.828229944	8.627909061	7.571856697
MKP-4		4.137101818	4.598449761	5.666545468	4.869792732	5.222069229	4.327715192	5.715814098	5.235362872	5.255215711	4.837317269
THOC2_1		5.902970115	5.433895386	5.423933836	5.844908114	6.531988459	6.840132535	6.371888052	6.948309279	6.837837655	6.695597328
NEK2_3		7.847458993	7.966623183	7.887887882	7.897599355	8.724841787	8.613581912	8.611175187	8.648373729	8.720790521	8.63478005
MUC5AC_2		0	0	0	7.190246626	4.599792743	0	0	0	0	4.665605027
NDUFS2_2		12.83185644	12.69450812	12.99373419	12.74433961	12.27361118	12.29557357	12.6698262	12.30424476	12.28855798	12.24032996
BRE-2_20		5.749603753	4.322116801	4.457153717	3.790317358	4.463915563	4.995125187	4.404257504	4.562332324	4.67200614	4.090794036
INTS6_2		10.20918289	9.945398389	10.03155496	10.07230218	10.30504596	10.28702259	10.31795309	10.39373853	10.31789761	10.34805426
TIM9B		4.562528307	3.980008167	3.346576121	4.737215036	4.463915563	4.039667271	4.325797642	4.862353909	4.951186303	5.181359281
NEK2_4		7.459455176	7.088838211	5.967757528	6.895882753	7.8626579	7.50628286	7.647484384	7.77783057	8.024807478	7.954226541
ZMAT2		8.96247095	8.929785421	9.262646362	9.090724014	9.299548032	9.107492934	9.097910213	9.214245324	8.854029032	9.132094312
COL2A1_1		9.206722277	10.22406611	10.68427965	11.50912675	8.537275497	7.184536094	10.91264003	4.35794461	4.863994119	9.103774518
FUR2		10.30692015	10.6075802	10.29044032	10.24551453	11.61363547	11.41585855	10.84919174	11.60133832	11.80303722	11.49589186
CYP4V2_8		7.409121823	7.18617391	6.725556524	7.029452362	8.121651505	8.224086005	6.777659812	8.052544456	7.936748538	8.292070967
DHX38_1		9.292523798	9.466104819	9.397695975	9.392969736	9.259066496	9.254234526	9.479443019	9.199004406	9.179289264	9.09533826
BRIX1_1		11.23228953	11.30638686	11.88716566	11.65637106	11.45878197	11.36408574	11.2217795	11.4562535	11.36127414	11.34963039
TIM9A		7.260902526	6.706788681	6.986317031	6.799430505	7.255863044	7.138761648	6.717471222	7.568442666	6.779469366	7.281872897
SGT1		8.971170745	8.885386152	9.392079781	8.878922652	8.630142176	8.864799051	8.683750073	8.847218533	8.879261303	8.676097252
REG1A_9		6.962420943	7.237540084	6.940880342	6.525646648	7.495418205	6.89623168	6.792322633	8.026879266	7.414760275	7.724074471
COL2A1_2		6.008162122	9.417933679	10.88954086	11.12152273	8.281768952	6.092453785	8.726368578	4.053499212	5.3545175	8.453915513
ARRDC3_1		4.137101818	4.534168636	3.67728004	4.512263938	4.801183414	6.167317983	4.154785853	4.782806305	5.839008408	5.019569604
THO2_1		11.27595249	11.22091276	11.24928184	11.32361411	10.97905993	11.05282242	11.216353	11.03978401	11.01300289	10.98929396
GTF2B_1		7.555141556	7.04337635	7.762910614	6.986288744	7.844532012	7.798931374	7.663524099	7.933275382	7.680218358	7.724074471
RBSN-5		8.284389044	8.491605837	8.5024391	8.658350962	8.768757156	8.777880984	8.508354955	8.820080006	8.730066299	8.744593313
THNSL2_2		10.47843592	10.23168635	10.13099873	10.77671946	11.42982086	10.7813843	10.21423944	11.32463813	11.16036906	10.44685316
SRSF2_2		11.29686574	11.37623349	11.51841716	11.70043868	11.70059895	11.81047009	11.42186191	11.74566676	11.51853566	11.67017039
PTPN11		9.16940875	9.395494449	9.089549101	9.056354429	9.375678004	9.167992098	9.368845151	9.418855104	9.381187398	9.480644807
JARID2		7.999780669	7.960521623	8.129800431	8.397861726	8.369949463	8.424327484	8.503907572	8.357171541	8.711454719	8.321302433
C3G		10.5998083	10.59581861	10.32031817	10.34994564	10.34508081	10.27013767	10.6572843	10.27702538	10.35234314	10.45016504
ARRDC3_2		5.48383894	6.185622003	5.774090144	5.207103714	6.068486958	6.111537178	5.776070437	6.622460365	6.287367141	6.108662982
KAT80_1		10.1925397	10.00293534	9.144027322	9.586035115	10.4011877	10.56222807	10.88725311	10.58687699	10.6836307	10.55601377
CYP4V2_9		7.62295897	6.832383669	6.893965991	7.52786508	5.903193834	6.769800757	6.970503438	6.072941203	5.643428603	6.871899338
RTNL1		13.58382988	13.12821084	12.74934099	13.3309403	12.16870355	12.83451952	13.08747356	11.8038092	11.72128805	11.5732607
HAUS4		6.33910548	6.343998787	6.812217222	7.288277623	6.818657717	6.433083768	6.24971183	7.191024771	6.68087143	6.756789989
COPS2		9.930123722	9.768106964	10.11744844	10.14115259	9.928532024	9.870270662	10.05159399	9.919573593	9.82387473	9.89938332
HIP1		10.45846565	10.47902428	10.39100577	10.61255927	10.45519402	10.38536169	10.39442855	10.42354936	10.41503193	10.44751614
CNOT6L		6.736133765	6.749880029	5.774090144	7.125412435	6.917341093	6.617931938	7.555929113	6.929963666	7.286509216	7.233487977
RPL15		15.29659847	15.30844482	15.80731421	15.46478576	14.91123125	14.95899673	15.18373268	14.87461509	14.79864853	14.66693922
MRPS22		8.99695972	8.923525714	9.103362727	9.107606557	9.167253894	8.998950025	8.61942172	8.815090408	8.999199226	9.059357197
CDC40		9.698279271	9.655530341	9.945983187	9.483705123	9.482099899	9.688409459	9.779049079	9.468954743	9.580660199	9.437244643
ATP6V0B		11.36033157	10.98730461	11.18252864	10.94303009	11.34291299	11.37991197	11.15030285	11.40528804	11.32398404	11.21086927
RRM2_1		8.715630661	8.898211696	9.014774534	9.307877012	9.345384131	9.697910278	9.169859578	9.608149377	9.749805928	9.660674537
RH3_1		9.421907115	9.204769445	9.58163959	9.260354983	8.036392283	8.983495207	9.009689557	7.96064475	9.078802336	8.657879975
YEATS4		7.111518988	6.972379112	8.074771897	7.276381893	7.66510022	7.695227603	7.401912152	7.615120474	7.474849219	7.771442507
FAB1_1		7.356968741	7.363115341	5.666545468	6.971609043	7.405548806	7.454910016	7.785799847	7.550541638	7.588002987	7.486690236
HSP70II		5.531673524	5.535901742	4.960586124	5.207103714	4.26021279	4.773421785	5.684715111	4.862353909	4.908248815	5.255922622
VWA5A_2		8.944912375	10.00441891	9.196523004	9.063294162	9.210356049	10.15643744	8.952088295	9.645169813	9.941671312	9.573466026
ATXN3		8.657526894	8.736224205	8.742032517	8.330428303	8.643308512	8.881571493	8.508354955	8.456642751	8.637799552	8.380825815
SRPK2		6.137456213	6.871931092	6.845474628	6.082049425	7.276290785	6.907194411	6.762846433	6.503438831	6.415545244	6.545139929
TRAPPC5		7.982673025	8.122306909	8.422049254	8.667488362	8.438017174	8.341887904	8.29841042	8.3399052	8.029823766	8.386368694
FOXL1		4.255783623	5.029939901	4.765885509	2.89099515	5.454947898	6.27279864	5.289370849	6.318362781	6.628924713	6.186977017
